Domain Code,Domain,Area Code (FAO),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","103","Iraq","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","96.472957","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","97.074659","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","96.573241","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","98.98005","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","97.977213","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","103","Iraq","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","97.174943","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","94.34603","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","94.1519","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","94.54016","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","94.4431","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","94.63722","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","94.24897","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","94.1519","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","94.24897","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","93.3754","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","93.47246","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","93.3754","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","104","Ireland","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","93.3754","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","101.7639","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","102.4763","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","102.171","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","101.7639","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","103.4939","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","101.0516","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","100.5427","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","101.2551","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","101.3568","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","102.578","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","101.8657","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","105","Israel","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","100.848","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","104.4","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","104.8","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","104.2","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","103.8","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","104.6","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","104.2","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","103.9","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","104","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","103.6","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","103.7","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","104.2","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","106","Italy","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","104.2","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","114.80922","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","115.573341","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","116.655846","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","117.228937","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","117.802028","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","117.993059","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","120.794837","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","121.813665","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","122.514109","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","123.660291","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","127.03516","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","109","Jamaica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","127.671928","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","104.8847","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","104.2001","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","103.7143","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","103.84","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","103.9394","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","104.2369","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","104.3626","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","104.6799","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","105.9431","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","105.7214","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","105.3612","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","110","Japan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","105.1098","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","98.904363","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","98.37837","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","98.908281","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","99.68985","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","99.872012","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","99.788931","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","100.422765","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","100.070034","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","98.667052","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","99.167408","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","99.526453","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","112","Jordan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","100.780312","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","133.337076","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","135.337132","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","136.690503","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","137.920718","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","139.162004","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","139.440328","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","139.579768","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","139.719348","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","139.859067","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","141.117799","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","142.811213","","Official data","base year is 2015"
"CP","Consumer Price Indices","108","Kazakhstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","144.382136","","Official data","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","125.645336","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","127.781673","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","131.995776","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","141.048881","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","140.525484","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","138.275855","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","136.835636","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","134.252409","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","133.717165","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","134.360252","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","135.19935","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","114","Kenya","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","137.168267","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","101.469722","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","102.242065","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","100.392496","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","100.367404","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","96.841697","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","97.081082","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","95.95292","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","96.432981","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","97.07654","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","97.268776","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","98.342358","","Official data","base year is 2015"
"CP","Consumer Price Indices","83","Kiribati","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","98.522401","","Official data","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","101.693238","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","101.504392","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","101.598815","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","101.40997","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","102.070928","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","102.165351","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","103.392846","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","103.487269","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","103.770537","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","103.676114","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","103.770537","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","118","Kuwait","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","103.959382","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","94.117427","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","93.880203","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","93.986779","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","93.723749","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","94.013633","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","95.040679","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","94.816138","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","94.254365","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","94.768233","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","95.604081","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","97.373255","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","113","Kyrgyzstan","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","98.966598","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","105.045715","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","105.839306","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","106.078012","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","107.138247","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","108.119927","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","108.766485","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","110.408064","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","111.667079","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","114.476076","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","115.930918","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","116.651733","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","120","Lao People's Democratic Republic","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","115.198284","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","119","Latvia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","108.9545","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","119","Latvia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","109.0195","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","119","Latvia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","110.0481","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","119","Latvia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","110.5711","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","119","Latvia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","112.2743","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","119","Latvia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","112.3054","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","119","Latvia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","111.0521","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","119","Latvia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","110.5647","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","119","Latvia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","109.2686","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","119","Latvia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","110.3857","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","119","Latvia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","110.2846","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","119","Latvia","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","110.8273","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","121","Lebanon","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","113.11174","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","121","Lebanon","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","113.051982","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","121","Lebanon","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","113.575434","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","121","Lebanon","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","112.54558","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","121","Lebanon","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","111.619826","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","121","Lebanon","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","109.540318","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","121","Lebanon","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","108.213871","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","121","Lebanon","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","108.860165","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","121","Lebanon","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","109.06206","X","International reliable sources","base year is 2015"
"CP","Consumer Price Indices","121","Lebanon","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","110.147936","X","International reliable sources","base year is 2015"
